2026-06-19T09:57:34.663328699Z I0619 09:57:34.663083      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=2 seatDemandAvg=0.003482059387830024 seatDemandStdev=0.06181148149036363 seatDemandSmoothed=0.1796405769181238 fairFrac=2.3333333333333335 currentCL=2 concurrencyDenominator=2 backstop=false
2026-06-19T12:43:07.611856756Z I0619 12:43:07.611609      10 trace.go:236] Trace[810144747]: "Update" accept:application/vnd.kubernetes.protobuf,application/json,audit-id:9c2a71c8-d25b-4fd8-8999-a7551f263b5d,client:202.47.35.113,api-group:,api-version:v1,name:sh.helm.release.v1.kubentic.v2,subresource:,namespace:kubentic-foresight,protocol:HTTP/2.0,resource:secrets,scope:resource,url:/api/v1/namespaces/kubentic-foresight/secrets/sh.helm.release.v1.kubentic.v2,user-agent:Helm/4.0.4,verb:PUT (19-Jun-2026 12:43:06.683) (total time: 927ms):
2026-06-19T12:43:07.611874830Z Trace[810144747]: ---"limitedReadBody succeeded" len:159621 912ms (12:43:07.596)
2026-06-19T12:43:07.611880158Z Trace[810144747]: [927.810043ms] [927.810043ms] END
2026-06-19T12:43:09.625220286Z I0619 12:43:09.623356      10 cacher.go:855] cacher (ipaddresses.networking.k8s.io): 1 objects queued in incoming channel.
2026-06-19T12:43:09.625239723Z I0619 12:43:09.623386      10 cacher.go:855] cacher (ipaddresses.networking.k8s.io): 2 objects queued in incoming channel.
2026-06-19T12:43:09.625243381Z I0619 12:43:09.623418      10 cacher.go:855] cacher (ipaddresses.networking.k8s.io): 3 objects queued in incoming channel.
2026-06-19T12:43:09.625246840Z I0619 12:43:09.623425      10 cacher.go:855] cacher (ipaddresses.networking.k8s.io): 4 objects queued in incoming channel.
2026-06-19T12:43:12.228833402Z I0619 12:43:12.223487      10 cacher.go:855] cacher (configmaps): 13 objects queued in incoming channel.
2026-06-19T12:43:12.228953815Z I0619 12:43:12.223539      10 cacher.go:855] cacher (configmaps): 14 objects queued in incoming channel.
2026-06-19T12:43:12.228959099Z I0619 12:43:12.223579      10 cacher.go:855] cacher (configmaps): 15 objects queued in incoming channel.
2026-06-19T12:43:12.228964238Z I0619 12:43:12.223585      10 cacher.go:855] cacher (configmaps): 16 objects queued in incoming channel.
2026-06-19T12:43:12.228967921Z I0619 12:43:12.223594      10 cacher.go:855] cacher (configmaps): 17 objects queued in incoming channel.
2026-06-19T12:43:12.228970989Z I0619 12:43:12.223598      10 cacher.go:855] cacher (configmaps): 18 objects queued in incoming channel.
2026-06-19T12:43:12.228975777Z I0619 12:43:12.223607      10 cacher.go:855] cacher (configmaps): 19 objects queued in incoming channel.
2026-06-19T12:43:12.228979079Z I0619 12:43:12.223611      10 cacher.go:855] cacher (configmaps): 20 objects queued in incoming channel.
2026-06-19T12:43:13.297255772Z I0619 12:43:13.296523      10 cacher.go:855] cacher (serviceaccounts): 3 objects queued in incoming channel.
2026-06-19T12:43:13.297284772Z I0619 12:43:13.296663      10 cacher.go:855] cacher (serviceaccounts): 4 objects queued in incoming channel.
2026-06-19T12:43:15.637457617Z I0619 12:43:15.637183      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=15 seatDemandAvg=0.22600461242511993 seatDemandStdev=0.9722746393564925 seatDemandSmoothed=4.850354472516082 fairFrac=2.3333333333333335 currentCL=15 concurrencyDenominator=15 backstop=false
2026-06-19T12:43:25.638118634Z I0619 12:43:25.637885      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.004126829018696957 seatDemandStdev=0.06410770859223872 seatDemandSmoothed=4.740365714013263 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:43:35.639242052Z I0619 12:43:35.639032      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=4 seatDemandAvg=0.003943718436535347 seatDemandStdev=0.07986061839780093 seatDemandSmoothed=4.6332648023381475 fairFrac=2.3333333333333335 currentCL=4 concurrencyDenominator=4 backstop=false
2026-06-19T12:43:45.640158792Z I0619 12:43:45.639880      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.0023825597895910755 seatDemandStdev=0.04875328910381431 seatDemandSmoothed=4.527875836408918 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:43:55.641082857Z I0619 12:43:55.640537      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=4 seatDemandAvg=0.005212908019340429 seatDemandStdev=0.08778444827052222 seatDemandSmoothed=4.425873631366179 fairFrac=2.3333333333333335 currentCL=4 concurrencyDenominator=4 backstop=false
2026-06-19T12:43:55.958866064Z I0619 12:43:55.958684      10 trace.go:236] Trace[1466948564]: "Delete" accept:application/vnd.kubernetes.protobuf,application/json,audit-id:d05f9a51-bdf8-41a7-a192-217aca339bec,client:127.0.0.1,api-group:events.k8s.io,api-version:v1,name:,subresource:,namespace:kubentic-foresight,protocol:HTTP/2.0,resource:events,scope:namespace,url:/apis/events.k8s.io/v1/namespaces/kubentic-foresight/events,user-agent:kube-controller-manager/v1.35.1 (linux/amd64) kubernetes/8fea90b/system:serviceaccount:kube-system:namespace-controller,verb:DELETE (19-Jun-2026 12:43:55.199) (total time: 758ms):
2026-06-19T12:43:55.958883929Z Trace[1466948564]: ---"About to write a response" 749ms (12:43:55.953)
2026-06-19T12:43:55.958888302Z Trace[1466948564]: [758.971274ms] [758.971274ms] END
2026-06-19T12:44:03.117616403Z I0619 12:44:03.109927      10 cidrallocator.go:242] syncing ServiceCIDR allocators
2026-06-19T12:44:03.117679210Z I0619 12:44:03.109974      10 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 100.64.0.0/13
2026-06-19T12:44:03.117683178Z I0619 12:44:03.109981      10 cidrallocator.go:244] syncing ServiceCIDR allocators took: 64.951µs
2026-06-19T12:44:03.325404809Z I0619 12:44:03.325211      10 controller.go:231] Updating CRD OpenAPI spec because vmdistributed.operator.victoriametrics.com changed
2026-06-19T12:44:03.325421451Z I0619 12:44:03.325260      10 controller.go:231] Updating CRD OpenAPI spec because ciliumpodippools.cilium.io changed
2026-06-19T12:44:03.326907030Z I0619 12:44:03.326399      10 controller.go:231] Updating CRD OpenAPI spec because ciliumloadbalancerippools.cilium.io changed
2026-06-19T12:44:03.327936127Z I0619 12:44:03.327701      10 controller.go:231] Updating CRD OpenAPI spec because kubenticagents.kubentic.io changed
2026-06-19T12:44:03.328418123Z I0619 12:44:03.328310      10 controller.go:231] Updating CRD OpenAPI spec because ciliumidentities.cilium.io changed
2026-06-19T12:44:03.328866039Z I0619 12:44:03.328742      10 controller.go:231] Updating CRD OpenAPI spec because vmagents.operator.victoriametrics.com changed
2026-06-19T12:44:03.335795536Z I0619 12:44:03.335572      10 controller.go:231] Updating CRD OpenAPI spec because vmclusters.operator.victoriametrics.com changed
2026-06-19T12:44:03.413728232Z I0619 12:44:03.411601      10 controller.go:231] Updating CRD OpenAPI spec because vmscrapeconfigs.operator.victoriametrics.com changed
2026-06-19T12:44:03.413742836Z I0619 12:44:03.411890      10 controller.go:231] Updating CRD OpenAPI spec because ciliumnodes.cilium.io changed
2026-06-19T12:44:03.413746108Z I0619 12:44:03.411910      10 controller.go:231] Updating CRD OpenAPI spec because ciliumendpoints.cilium.io changed
2026-06-19T12:44:03.413749235Z I0619 12:44:03.411922      10 controller.go:231] Updating CRD OpenAPI spec because ciliumnodeconfigs.cilium.io changed
2026-06-19T12:44:03.413751502Z I0619 12:44:03.411934      10 controller.go:231] Updating CRD OpenAPI spec because vmpodscrapes.operator.victoriametrics.com changed
2026-06-19T12:44:03.413754007Z I0619 12:44:03.411956      10 controller.go:231] Updating CRD OpenAPI spec because ciliumnetworkpolicies.cilium.io changed
2026-06-19T12:44:03.413756657Z I0619 12:44:03.411966      10 controller.go:231] Updating CRD OpenAPI spec because ciliuml2announcementpolicies.cilium.io changed
2026-06-19T12:44:03.413758897Z I0619 12:44:03.411977      10 controller.go:231] Updating CRD OpenAPI spec because vmanomalyconfigs.operator.victoriametrics.com changed
2026-06-19T12:44:03.456230998Z I0619 12:44:03.456029      10 controller.go:231] Updating CRD OpenAPI spec because vmanomalies.operator.victoriametrics.com changed
2026-06-19T12:44:03.456403939Z I0619 12:44:03.456291      10 controller.go:231] Updating CRD OpenAPI spec because vmservicescrapes.operator.victoriametrics.com changed
2026-06-19T12:44:03.490424219Z I0619 12:44:03.490207      10 controller.go:231] Updating CRD OpenAPI spec because vlsingles.operator.victoriametrics.com changed
2026-06-19T12:44:03.490463135Z I0619 12:44:03.490247      10 controller.go:231] Updating CRD OpenAPI spec because vlclusters.operator.victoriametrics.com changed
2026-06-19T12:44:03.491726450Z I0619 12:44:03.491500      10 controller.go:231] Updating CRD OpenAPI spec because vmrules.operator.victoriametrics.com changed
2026-06-19T12:44:03.492520976Z I0619 12:44:03.492352      10 controller.go:231] Updating CRD OpenAPI spec because vmalerts.operator.victoriametrics.com changed
2026-06-19T12:44:03.492676656Z I0619 12:44:03.492426      10 controller.go:231] Updating CRD OpenAPI spec because ciliumclusterwidenetworkpolicies.cilium.io changed
2026-06-19T12:44:03.493017586Z I0619 12:44:03.492875      10 controller.go:231] Updating CRD OpenAPI spec because ciliumcidrgroups.cilium.io changed
2026-06-19T12:44:03.493131878Z I0619 12:44:03.493010      10 controller.go:231] Updating CRD OpenAPI spec because vmusers.operator.victoriametrics.com changed
2026-06-19T12:44:03.494272505Z I0619 12:44:03.494108      10 controller.go:231] Updating CRD OpenAPI spec because vmprobes.operator.victoriametrics.com changed
2026-06-19T12:44:03.495686988Z I0619 12:44:03.494785      10 controller.go:231] Updating CRD OpenAPI spec because vlogs.operator.victoriametrics.com changed
2026-06-19T12:44:03.532904279Z I0619 12:44:03.532661      10 controller.go:231] Updating CRD OpenAPI spec because vmstaticscrapes.operator.victoriametrics.com changed
2026-06-19T12:44:03.533593166Z I0619 12:44:03.533420      10 controller.go:231] Updating CRD OpenAPI spec because vlagents.operator.victoriametrics.com changed
2026-06-19T12:44:03.533738950Z I0619 12:44:03.533477      10 controller.go:231] Updating CRD OpenAPI spec because vmalertmanagerconfigs.operator.victoriametrics.com changed
2026-06-19T12:44:03.534641110Z I0619 12:44:03.534415      10 controller.go:231] Updating CRD OpenAPI spec because vmalertmanagers.operator.victoriametrics.com changed
2026-06-19T12:44:03.535677772Z I0619 12:44:03.535501      10 controller.go:231] Updating CRD OpenAPI spec because vmauths.operator.victoriametrics.com changed
2026-06-19T12:44:03.536101787Z I0619 12:44:03.535950      10 controller.go:231] Updating CRD OpenAPI spec because vtsingles.operator.victoriametrics.com changed
2026-06-19T12:44:03.537560727Z I0619 12:44:03.537389      10 controller.go:231] Updating CRD OpenAPI spec because vmsingles.operator.victoriametrics.com changed
2026-06-19T12:44:03.538470603Z I0619 12:44:03.538293      10 controller.go:231] Updating CRD OpenAPI spec because vtclusters.operator.victoriametrics.com changed
2026-06-19T12:44:03.538499781Z I0619 12:44:03.538329      10 controller.go:231] Updating CRD OpenAPI spec because vmnodescrapes.operator.victoriametrics.com changed
2026-06-19T12:44:05.641224247Z I0619 12:44:05.640809      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=2 seatDemandAvg=0.0033264539872010323 seatDemandStdev=0.06158950276962786 seatDemandSmoothed=4.325571604850165 fairFrac=2.3333333333333335 currentCL=2 concurrencyDenominator=2 backstop=false
2026-06-19T12:44:15.641705937Z I0619 12:44:15.641425      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.002428142774969918 seatDemandStdev=0.04921632755127387 seatDemandSmoothed=4.227271280756114 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:44:34.122726028Z I0619 12:44:34.122469      10 trace.go:236] Trace[510814748]: "Patch" accept:application/json,audit-id:e12c7072-a9ac-4785-8c34-b46d5a1fe1bb,client:202.47.35.113,api-group:apiextensions.k8s.io,api-version:v1,name:vmagents.operator.victoriametrics.com,subresource:,namespace:,protocol:HTTP/2.0,resource:customresourcedefinitions,scope:resource,url:/apis/apiextensions.k8s.io/v1/customresourcedefinitions/vmagents.operator.victoriametrics.com,user-agent:Helm/4.0.4,verb:APPLY (19-Jun-2026 12:44:33.404) (total time: 717ms):
2026-06-19T12:44:34.122745551Z Trace[510814748]: ---"limitedReadBody succeeded" len:53872 238ms (12:44:33.642)
2026-06-19T12:44:34.122769227Z Trace[510814748]: ---"About to check admission control" 300ms (12:44:33.954)
2026-06-19T12:44:34.122772870Z Trace[510814748]: ---"Object stored in database" 161ms (12:44:34.116)
2026-06-19T12:44:34.122776188Z Trace[510814748]: [717.620553ms] [717.620553ms] END
2026-06-19T12:44:34.229680272Z I0619 12:44:34.229314      10 trace.go:236] Trace[2090429730]: "Patch" accept:application/json,audit-id:5c47ff1d-8c0a-4467-9841-8c01d71a355c,client:202.47.35.113,api-group:apiextensions.k8s.io,api-version:v1,name:vmscrapeconfigs.operator.victoriametrics.com,subresource:,namespace:,protocol:HTTP/2.0,resource:customresourcedefinitions,scope:resource,url:/apis/apiextensions.k8s.io/v1/customresourcedefinitions/vmscrapeconfigs.operator.victoriametrics.com,user-agent:Helm/4.0.4,verb:APPLY (19-Jun-2026 12:44:33.702) (total time: 526ms):
2026-06-19T12:44:34.229706857Z Trace[2090429730]: ---"limitedReadBody succeeded" len:79214 218ms (12:44:33.921)
2026-06-19T12:44:34.229710514Z Trace[2090429730]: ---"About to check admission control" 219ms (12:44:34.158)
2026-06-19T12:44:34.229712744Z Trace[2090429730]: ---"Object stored in database" 64ms (12:44:34.223)
2026-06-19T12:44:34.229715528Z Trace[2090429730]: [526.986598ms] [526.986598ms] END
2026-06-19T12:44:35.060706875Z I0619 12:44:35.059859      10 trace.go:236] Trace[739469125]: "Patch" accept:application/json,audit-id:d10b5534-c628-446b-a654-8595d7c4f098,client:202.47.35.113,api-group:apiextensions.k8s.io,api-version:v1,name:vmdistributed.operator.victoriametrics.com,subresource:,namespace:,protocol:HTTP/2.0,resource:customresourcedefinitions,scope:resource,url:/apis/apiextensions.k8s.io/v1/customresourcedefinitions/vmdistributed.operator.victoriametrics.com,user-agent:Helm/4.0.4,verb:APPLY (19-Jun-2026 12:44:33.941) (total time: 1118ms):
2026-06-19T12:44:35.060736989Z Trace[739469125]: ---"limitedReadBody succeeded" len:234330 299ms (12:44:34.240)
2026-06-19T12:44:35.060740860Z Trace[739469125]: ["GuaranteedUpdate etcd3" audit-id:d10b5534-c628-446b-a654-8595d7c4f098,key:/apiextensions.k8s.io/customresourcedefinitions/vmdistributed.operator.victoriametrics.com,type:*apiextensions.CustomResourceDefinition,group:apiextensions.k8s.io,resource:customresourcedefinitions 815ms (12:44:34.244)
2026-06-19T12:44:35.060743728Z Trace[739469125]:  ---"About to Encode" 606ms (12:44:34.865)]
2026-06-19T12:44:35.060746576Z Trace[739469125]: ---"About to check admission control" 217ms (12:44:34.476)
2026-06-19T12:44:35.060749069Z Trace[739469125]: ---"Object stored in database" 559ms (12:44:35.036)
2026-06-19T12:44:35.060751326Z Trace[739469125]: [1.118722233s] [1.118722233s] END
2026-06-19T12:44:35.642645128Z I0619 12:44:35.642297      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=6 seatDemandAvg=0.6511277705717775 seatDemandStdev=1.3626215018163907 seatDemandSmoothed=4.082557194609381 fairFrac=2.3333333333333335 currentCL=6 concurrencyDenominator=6 backstop=false
2026-06-19T12:44:45.643433519Z I0619 12:44:45.643169      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.005986501902417568 seatDemandStdev=0.07714054509393824 seatDemandSmoothed=3.990570301214281 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:45:01.021827803Z I0619 12:45:01.021491      10 trace.go:236] Trace[374039067]: "Create" accept:application/vnd.kubernetes.protobuf,application/json,audit-id:84b98a17-4372-4f07-b84c-7c0b748d0dea,client:202.47.35.113,api-group:,api-version:v1,name:,subresource:,namespace:kubentic-foresight,protocol:HTTP/2.0,resource:secrets,scope:resource,url:/api/v1/namespaces/kubentic-foresight/secrets,user-agent:Helm/4.0.4,verb:POST (19-Jun-2026 12:45:00.421) (total time: 600ms):
2026-06-19T12:45:01.021848087Z Trace[374039067]: ---"limitedReadBody succeeded" len:161431 599ms (12:45:01.020)
2026-06-19T12:45:01.021850775Z Trace[374039067]: [600.125297ms] [600.125297ms] END
2026-06-19T12:45:05.645613704Z I0619 12:45:05.645239      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=2 seatDemandAvg=0.0890794883999403 seatDemandStdev=0.2860375665497241 seatDemandSmoothed=3.820156740019866 fairFrac=2.3333333333333335 currentCL=2 concurrencyDenominator=2 backstop=false
2026-06-19T12:45:15.646896212Z I0619 12:45:15.646366      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.002543919633754662 seatDemandStdev=0.050373089111664174 seatDemandSmoothed=3.7335102262005537 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:45:35.647882821Z I0619 12:45:35.647652      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=2 seatDemandAvg=0.002566993632083825 seatDemandStdev=0.051131521870555266 seatDemandSmoothed=3.5661097120018406 fairFrac=2.3333333333333335 currentCL=2 concurrencyDenominator=2 backstop=false
2026-06-19T12:45:45.649159331Z I0619 12:45:45.648746      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.004113248068186355 seatDemandStdev=0.0640025722804632 seatDemandSmoothed=3.485655852493817 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
2026-06-19T12:45:55.649811616Z I0619 12:45:55.649531      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=3 seatDemandAvg=0.04027622776523631 seatDemandStdev=0.20025798850466744 seatDemandSmoothed=3.4110180548606666 fairFrac=2.3333333333333335 currentCL=3 concurrencyDenominator=3 backstop=false
2026-06-19T12:46:05.650059656Z I0619 12:46:05.649819      10 apf_controller.go:493] "Update CurrentCL" plName="exempt" seatDemandHighWatermark=1 seatDemandAvg=0.007806404203971818 seatDemandStdev=0.08800831925094371 seatDemandSmoothed=3.3347683782383344 fairFrac=2.3333333333333335 currentCL=1 concurrencyDenominator=1 backstop=false
